,Unnamed: 0.1,Investigation.Type,Event.Date,Location,Country,Injury.Severity,Aircraft.damage,Aircraft.Category,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,Schedule,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Year,Make and Model,Total_passengers,Fatality_Pecentage,Serious_Inj_Percentage,Minor/NonInj_Percentage,City,State,Region
943,51905,Incident,2001-12-13,"Chicago, IL",United States,Incident,,,Boeing,737322,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,99.0,VMC,Descent,Probable Cause,2001,Boeing-737322,99.0,0.0,0.0,100.0,Chicago,IL,Midwest
944,51944,Accident,2001-12-28,"ANCHORAGE, AK",United States,Non-Fatal,Substantial,,Boeing,747128,No,4.0,Turbo Fan,NSCH,0.0,0.0,0.0,3.0,IMC,Takeoff,Probable Cause,2001,Boeing-747128,3.0,0.0,0.0,100.0,Anchorage,AK,West
945,51945,Incident,2001-12-28,"Chicago, IL",United States,Incident,,,Boeing,737522,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,104.0,VMC,Descent,Probable Cause,2001,Boeing-737522,104.0,0.0,0.0,100.0,Chicago,IL,Midwest
946,51962,Accident,2002-01-02,"GREENVILLE, SC",United States,Non-Fatal,Substantial,,Boeing,727200,No,3.0,Turbo Fan,NSCH,0.0,0.0,0.0,3.0,IMC,Taxi,Probable Cause,2002,Boeing-727200,3.0,0.0,0.0,100.0,Greenville,SC,South
947,51965,Incident,2002-01-03,"Houston, TX",United States,Incident,Minor,,Boeing,747228F,No,4.0,Turbo Fan,SCHD,0.0,0.0,0.0,3.0,VMC,Taxi,Probable Cause,2002,Boeing-747228F,3.0,0.0,0.0,100.0,Houston,TX,South
948,52129,Accident,2002-02-14,"KOTZEBUE, AK",United States,Non-Fatal,Substantial,,Boeing,727100,No,3.0,Turbo Fan,NSCH,0.0,0.0,0.0,4.0,VMC,Approach,Probable Cause,2002,Boeing-727100,4.0,0.0,0.0,100.0,Kotzebue,AK,West
949,52152,Accident,2002-02-19,"Beaumont, TX",United States,Non-Fatal,,,Boeing,737724,No,2.0,Turbo Fan,SCHD,0.0,1.0,0.0,74.0,IMC,Climb,Probable Cause,2002,Boeing-737724,75.0,0.0,1.3333333333333337,98.66666666666669,Beaumont,TX,South
950,52197,Incident,2002-03-01,"Boise, ID",United States,Incident,,,Bombardier,Dhc8401,No,2.0,Turbo Prop,SCHD,0.0,0.0,0.0,73.0,VMC,Cruise,Probable Cause,2002,Bombardier-Dhc8401,73.0,0.0,0.0,100.0,Boise,ID,West
951,52200,Accident,2002-03-02,"SEATTLE, WA",United States,Non-Fatal,Substantial,,Boeing,757200,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,90.0,VMC,Standing,Probable Cause,2002,Boeing-757200,90.0,0.0,0.0,100.0,Seattle,WA,West
952,52321,Accident,2002-03-28,"SEATTLE, WA",United States,Non-Fatal,Substantial,,Boeing,S307,No,4.0,Reciprocating,,0.0,0.0,0.0,4.0,VMC,Approach,Probable Cause,2002,Boeing-S307,4.0,0.0,0.0,100.0,Seattle,WA,West
953,52373,Accident,2002-04-05,"ATLANTA, GA",United States,Non-Fatal,Substantial,,Boeing,767332Er,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,199.0,VMC,Climb,Probable Cause,2002,Boeing-767332Er,199.0,0.0,0.0,100.0,Atlanta,GA,South
954,52443,Accident,2002-04-18,"Springfield, MO",United States,Non-Fatal,,,Boeing,757200,No,2.0,Turbo Fan,SCHD,0.0,3.0,12.0,111.0,VMC,Cruise,Probable Cause,2002,Boeing-757200,126.0,0.0,2.380952380952381,97.61904761904762,Springfield,MO,Midwest
955,52457,Accident,2002-04-21,"CHEYENNE, WY",United States,Non-Fatal,Substantial,,Boeing,E75,No,1.0,Reciprocating,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,2002,Boeing-E75,2.0,0.0,0.0,100.0,Cheyenne,WY,West
957,52521,Accident,2002-05-04,"GEORGETOWN, TX",United States,Non-Fatal,Substantial,,Boeing,A75Sn1,No,1.0,Reciprocating,,0.0,0.0,2.0,0.0,VMC,Takeoff,Probable Cause,2002,Boeing-A75Sn1,2.0,0.0,0.0,100.0,Georgetown,TX,South
958,52538,Incident,2002-05-08,"Covington, KY",United States,Incident,,,Bombardier,Cl6002B19,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,18.0,IMC,Cruise,Probable Cause,2002,Bombardier-Cl6002B19,18.0,0.0,0.0,100.0,Covington,KY,South
959,52539,Incident,2002-05-08,"Miami, FL",United States,Incident,Minor,,Boeing,B737448,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,160.0,VMC,Cruise,Probable Cause,2002,Boeing-B737448,160.0,0.0,0.0,100.0,Miami,FL,South
960,52562,Accident,2002-05-11,"CHICAGO, IL",United States,Non-Fatal,Substantial,,Boeing,75733N,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,92.0,VMC,Taxi,Probable Cause,2002,Boeing-75733N,92.0,0.0,0.0,100.0,Chicago,IL,Midwest
961,52675,Accident,2002-05-29,"Atlanta, GA",United States,Non-Fatal,,,Boeing,757200,No,2.0,Turbo Fan,SCHD,0.0,1.0,0.0,91.0,VMC,Approach,Probable Cause,2002,Boeing-757200,92.0,0.0,1.0869565217391304,98.91304347826086,Atlanta,GA,South
962,52709,Accident,2002-06-02,"ATLANTA, GA",United States,Non-Fatal,Substantial,,Bombardier,Cl6002B19,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,53.0,VMC,Landing,Probable Cause,2002,Bombardier-Cl6002B19,53.0,0.0,0.0,100.0,Atlanta,GA,South
963,52710,Accident,2002-06-02,"Fairfield, IL",United States,Non-Fatal,,,Boeing,757232,No,2.0,Turbo Fan,SCHD,0.0,1.0,1.0,113.0,IMC,Descent,Probable Cause,2002,Boeing-757232,115.0,0.0,0.8695652173913043,99.1304347826087,Fairfield,IL,Midwest
964,53063,Accident,2002-07-16,"Tupelo, MS",United States,Non-Fatal,,,Saab_Scania,Sf340B,No,2.0,Turbo Prop,SCHD,0.0,1.0,0.0,2.0,VMC,Standing,Probable Cause,2002,Saab_Scania-Sf340B,3.0,0.0,33.33333333333333,66.66666666666666,Tupelo,MS,South
965,53100,Accident,2002-07-21,"CHARLESTON, WV",United States,Non-Fatal,Substantial,,Saab_Scania,340A,No,2.0,Turbo Prop,SCHD,0.0,0.0,0.0,35.0,VMC,Standing,Probable Cause,2002,Saab_Scania-340A,35.0,0.0,0.0,100.0,Charleston,WV,South
966,53141,Accident,2002-07-26,"Tallahassee, FL",United States,Non-Fatal,Destroyed,,Boeing,727232,No,3.0,Turbo Jet,NSCH,0.0,3.0,0.0,0.0,VMC,Approach,Probable Cause,2002,Boeing-727232,3.0,0.0,100.0,0.0,Tallahassee,FL,South
967,53156,Accident,2002-07-28,"Leesburg, FL",United States,Non-Fatal,Destroyed,,Boeing,E75,No,,Reciprocating,,0.0,0.0,2.0,0.0,VMC,Takeoff,Probable Cause,2002,Boeing-E75,2.0,0.0,0.0,100.0,Leesburg,FL,South
968,53259,Accident,2002-08-10,"CASA GRANDE, AZ",United States,Non-Fatal,Substantial,,Boeing,B75N1,No,,Reciprocating,,0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,2002,Boeing-B75N1,2.0,0.0,0.0,100.0,Casa Grande,AZ,West
969,53275,Accident,2002-08-11,"Jamaica, NY",United States,Non-Fatal,Minor,,Boeing,747256,No,4.0,Turbo Fan,SCHD,0.0,2.0,35.0,349.0,VMC,Takeoff,Probable Cause,2002,Boeing-747256,386.0,0.0,0.5181347150259068,99.48186528497408,Jamaica,NY,Northeast
970,53286,Accident,2002-08-13,"WATKINS, CO",United States,Non-Fatal,Substantial,,Boeing,D75N1,No,1.0,Reciprocating,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,2002,Boeing-D75N1,2.0,0.0,0.0,100.0,Watkins,CO,West
971,53438,Incident,2002-09-04,"Detroit, MI",United States,Incident,,,Saab_Scania,340A,No,2.0,Turbo Prop,SCHD,0.0,0.0,0.0,25.0,VMC,Climb,Probable Cause,2002,Saab_Scania-340A,25.0,0.0,0.0,100.0,Detroit,MI,Midwest
972,53472,Accident,2002-09-09,"BALTIMORE, MD",United States,Non-Fatal,Substantial,,Boeing,757251,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,103.0,VMC,Landing,Probable Cause,2002,Boeing-757251,103.0,0.0,0.0,100.0,Baltimore,MD,South
973,53492,Incident,2002-09-13,"Miami, FL",United States,Incident,Minor,,Boeing,737823,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,105.0,VMC,Standing,Probable Cause,2002,Boeing-737823,105.0,0.0,0.0,100.0,Miami,FL,South
974,53633,Incident,2002-10-09,"Anchorage, AK",United States,Incident,,,Boeing,747400,No,4.0,Turbo Fan,SCHD,0.0,0.0,0.0,404.0,VMC,Cruise,Probable Cause,2002,Boeing-747400,404.0,0.0,0.0,100.0,Anchorage,AK,West
975,53683,Incident,2002-10-19,"BOSTON, MA",United States,Incident,Minor,,Boeing,767222,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,128.0,VMC,Takeoff,Probable Cause,2002,Boeing-767222,128.0,0.0,0.0,100.0,Boston,MA,Northeast
976,53689,Incident,2002-10-20,"Baltimore, MD",United States,Incident,,,Boeing,757200,,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,196.0,UNK,Takeoff,Probable Cause,2002,Boeing-757200,196.0,0.0,0.0,100.0,Baltimore,MD,South
977,53709,Accident,2002-10-24,"CHICAGO, IL",United States,Non-Fatal,Substantial,,Bombardier,Cl6002B19,No,2.0,Turbo Fan,SCHD,0.0,0.0,5.0,48.0,VMC,Taxi,Probable Cause,2002,Bombardier-Cl6002B19,53.0,0.0,0.0,100.0,Chicago,IL,Midwest
978,53751,Accident,2002-11-03,"CHANDLER, AZ",United States,Non-Fatal,Substantial,,Boeing,A75N1,No,1.0,Reciprocating,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,2002,Boeing-A75N1,2.0,0.0,0.0,100.0,Chandler,AZ,West
979,53793,Accident,2002-11-11,"BERMUDA DUNES, CA",United States,Non-Fatal,Substantial,,Boeing,B75N1,No,1.0,Reciprocating,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,2002,Boeing-B75N1,1.0,0.0,0.0,100.0,Bermuda Dunes,CA,West
980,54005,Accident,2003-01-08,"MEDFORD, OR",United States,Non-Fatal,Substantial,,Bombardier,Dhc8401,No,2.0,Turbo Prop,SCHD,0.0,1.0,0.0,31.0,VMC,Approach,Probable Cause,2003,Bombardier-Dhc8401,32.0,0.0,3.125,96.875,Medford,OR,West
981,54032,Incident,2003-01-11,"KAHULUI, HI",United States,Incident,,,Boeing,717200,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,87.0,VMC,Climb,Probable Cause,2003,Boeing-717200,87.0,0.0,0.0,100.0,Kahului,HI,West
982,54035,Incident,2003-01-11,"Salt Lake City, UT",United States,Incident,Minor,,Boeing,757222,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,140.0,VMC,Cruise,Probable Cause,2003,Boeing-757222,140.0,0.0,0.0,100.0,Salt Lake City,UT,West
983,54053,Incident,2003-01-16,"Indianapolis, IN",United States,Incident,Minor,,Boeing,73783N,No,2.0,Turbo Jet,SCHD,0.0,0.0,0.0,79.0,IMC,Taxi,Probable Cause,2003,Boeing-73783N,79.0,0.0,0.0,100.0,Indianapolis,IN,Midwest
984,54070,Accident,2003-01-19,"FLUSHING, NY",United States,Non-Fatal,Substantial,,Boeing,757251,No,2.0,Turbo Fan,SCHD,0.0,1.0,6.0,1.0,VMC,Standing,Probable Cause,2003,Boeing-757251,8.0,0.0,12.5,87.5,Flushing,NY,Northeast
985,54133,Incident,2003-02-04,"Wichita, KS",United States,Incident,,,Bombardier,Bd 1001A10,No,2.0,Turbo Fan,,0.0,0.0,0.0,4.0,VMC,Cruise,Probable Cause,2003,Bombardier-Bd 1001A10,4.0,0.0,0.0,100.0,Wichita,KS,Midwest
986,54211,Accident,2003-02-25,"Miami, FL",United States,Non-Fatal,,,Boeing,777223,No,2.0,Turbo Fan,SCHD,0.0,2.0,0.0,131.0,VMC,Descent,Probable Cause,2003,Boeing-777223,133.0,0.0,1.5037593984962403,98.49624060150377,Miami,FL,South
987,54294,Incident,2003-03-14,"Seattle, WA",United States,Incident,,,Boeing,Dc982,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,111.0,VMC,Landing,Probable Cause,2003,Boeing-Dc982,111.0,0.0,0.0,100.0,Seattle,WA,West
988,54357,Accident,2003-03-26,"Flushing, NY",United States,Non-Fatal,Minor,,Boeing,717200,No,2.0,Turbo Fan,SCHD,0.0,1.0,22.0,60.0,VMC,Approach,Probable Cause,2003,Boeing-717200,83.0,0.0,1.2048192771084338,98.79518072289156,Flushing,NY,Northeast
989,54395,Incident,2003-04-01,"Chicago, IL",United States,Incident,,,Boeing,747422,No,4.0,Turbo Jet,SCHD,0.0,0.0,0.0,319.0,VMC,Cruise,Probable Cause,2003,Boeing-747422,319.0,0.0,0.0,100.0,Chicago,IL,Midwest
990,54404,Accident,2003-04-04,"LAKELAND, FL",United States,Non-Fatal,Substantial,Airplane,Boeing,A75N1,No,1.0,Reciprocating,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,2003,Boeing-A75N1,2.0,0.0,0.0,100.0,Lakeland,FL,South
991,54421,Accident,2003-04-06,"Palestine, TX",United States,Non-Fatal,,,Boeing,737924,No,2.0,Turbo Fan,SCHD,0.0,1.0,0.0,89.0,VMC,Cruise,Probable Cause,2003,Boeing-737924,90.0,0.0,1.1111111111111112,98.88888888888887,Palestine,TX,South
992,54487,Incident,2003-04-17,"Salt Lake City, UT",United States,Incident,Minor,,Boeing,757232,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,123.0,VMC,Climb,Probable Cause,2003,Boeing-757232,123.0,0.0,0.0,100.0,Salt Lake City,UT,West
993,54511,Accident,2003-04-21,"Lithonia, GA",United States,Non-Fatal,,,Boeing,757222,No,2.0,Turbo Fan,SCHD,0.0,1.0,1.0,184.0,IMC,Cruise,Probable Cause,2003,Boeing-757222,186.0,0.0,0.5376344086021506,99.46236559139786,Lithonia,GA,South
994,54539,Accident,2003-04-26,"HOUSTON, TX",United States,Non-Fatal,Substantial,,Boeing,A75N1,No,1.0,Reciprocating,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,2003,Boeing-A75N1,2.0,0.0,0.0,100.0,Houston,TX,South
995,54585,Accident,2003-05-07,"BOSTON, MA",United States,Non-Fatal,Substantial,,Bombardier,Cl6002B19,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,3.0,VMC,Standing,Probable Cause,2003,Bombardier-Cl6002B19,3.0,0.0,0.0,100.0,Boston,MA,Northeast
996,54587,Accident,2003-05-07,"New Market, VA",United States,Non-Fatal,,,Boeing,B767300,No,2.0,Turbo Fan,SCHD,0.0,1.0,0.0,147.0,VMC,Descent,Probable Cause,2003,Boeing-B767300,148.0,0.0,0.6756756756756757,99.32432432432432,New Market,VA,South
997,54660,Accident,2003-05-20,"SANTA ANA, CA",United States,Non-Fatal,Substantial,,Boeing,757223,No,2.0,Turbo Jet,SCHD,0.0,0.0,0.0,103.0,VMC,Taxi,Probable Cause,2003,Boeing-757223,103.0,0.0,0.0,100.0,Santa Ana,CA,West
998,54663,Accident,2003-05-21,"FLUSHING, NY",United States,Non-Fatal,Substantial,,Saab_Scania,340B,No,2.0,Turbo Prop,SCHD,0.0,0.0,1.0,17.0,VMC,Taxi,Probable Cause,2003,Saab_Scania-340B,18.0,0.0,0.0,100.0,Flushing,NY,Northeast
999,54680,Accident,2003-05-24,"AMARILLO, TX",United States,Non-Fatal,Substantial,,Boeing,737300,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,68.0,IMC,Approach,Probable Cause,2003,Boeing-737300,68.0,0.0,0.0,100.0,Amarillo,TX,South
1000,54809,Incident,2003-06-10,"Dodge City, KS",United States,Incident,,,Boeing,757200,No,2.0,Turbo Fan,SCHD,0.0,0.0,1.0,173.0,VMC,Cruise,Probable Cause,2003,Boeing-757200,174.0,0.0,0.0,100.0,Dodge City,KS,Midwest
1001,54827,Accident,2003-06-12,"Fort Worth, TX",United States,Non-Fatal,,,Boeing,Md82,No,2.0,Turbo Jet,SCHD,0.0,2.0,0.0,132.0,VMC,Descent,Probable Cause,2003,Boeing-Md82,134.0,0.0,1.4925373134328357,98.50746268656715,Fort Worth,TX,South
1002,54831,Accident,2003-06-13,"SUTTON, WV",United States,Non-Fatal,Substantial,Airplane,Boeing,A75N1Pt17,No,1.0,Reciprocating,,0.0,0.0,2.0,0.0,VMC,Takeoff,Probable Cause,2003,Boeing-A75N1Pt17,2.0,0.0,0.0,100.0,Sutton,WV,South
1003,54840,Incident,2003-06-13,"Phoenix, AZ",United States,Incident,,,Bombardier,Cl6002B19,No,2.0,Turbo Jet,SCHD,0.0,0.0,0.0,52.0,VMC,Climb,Probable Cause,2003,Bombardier-Cl6002B19,52.0,0.0,0.0,100.0,Phoenix,AZ,West
1004,54923,Accident,2003-06-23,"Tampa, FL",United States,Non-Fatal,,,Boeing,757232,No,2.0,Turbo Fan,SCHD,0.0,3.0,27.0,144.0,VMC,Standing,Probable Cause,2003,Boeing-757232,174.0,0.0,1.7241379310344829,98.27586206896551,Tampa,FL,South
1005,55117,Accident,2003-07-17,"Chicago, IL",United States,Non-Fatal,,,Boeing,B777222,No,2.0,Turbo Fan,SCHD,0.0,1.0,0.0,269.0,VMC,Descent,Probable Cause,2003,Boeing-B777222,270.0,0.0,0.3703703703703704,99.62962962962965,Chicago,IL,Midwest
1006,55131,Accident,2003-07-19,"HENDERSONVILLE, NC",United States,Non-Fatal,Substantial,,Boeing,Pt17,No,1.0,Reciprocating,,0.0,0.0,6.0,0.0,VMC,Cruise,Probable Cause,2003,Boeing-Pt17,6.0,0.0,0.0,100.0,Hendersonville,NC,South
1007,55162,Accident,2003-07-22,"Wadsworth, OH",United States,Non-Fatal,,Airplane,Boeing,757251,No,2.0,Turbo Fan,SCHD,0.0,1.0,2.0,110.0,VMC,Climb,Probable Cause,2003,Boeing-757251,113.0,0.0,0.8849557522123894,99.1150442477876,Wadsworth,OH,Midwest
1008,55222,Accident,2003-08-01,"ATLANTA, GA",United States,Non-Fatal,Substantial,,Boeing,717200,No,2.0,Turbo Jet,SCHD,0.0,0.0,0.0,118.0,VMC,Taxi,Probable Cause,2003,Boeing-717200,118.0,0.0,0.0,100.0,Atlanta,GA,South
1009,55295,Incident,2003-08-13,"Raleigh Durham, NC",United States,Incident,Minor,,Bombardier,Cl6002B19,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,23.0,VMC,Cruise,Probable Cause,2003,Bombardier-Cl6002B19,23.0,0.0,0.0,100.0,Raleigh Durham,NC,South
1010,55312,Accident,2003-08-16,"Wooster, OH",United States,Non-Fatal,,,Boeing,737800,No,2.0,Turbo Fan,SCHD,0.0,1.0,2.0,132.0,VMC,Descent,Probable Cause,2003,Boeing-737800,135.0,0.0,0.7407407407407408,99.25925925925924,Wooster,OH,Midwest
1011,55321,Accident,2003-08-17,"Tuckasegee, NC",United States,Fatal(2),Destroyed,,Boeing,Pt17 Stearman,No,1.0,Reciprocating,,2.0,0.0,0.0,0.0,VMC,Maneuvering,Probable Cause,2003,Boeing-Pt17 Stearman,2.0,100.0,0.0,0.0,Tuckasegee,NC,South
1012,55345,Accident,2003-08-20,"LA CROSSE, WI",United States,Non-Fatal,Substantial,,Boeing,A75,No,1.0,Reciprocating,,0.0,0.0,0.0,1.0,VMC,Approach,Probable Cause,2003,Boeing-A75,1.0,0.0,0.0,100.0,La Crosse,WI,Midwest
1013,55384,Incident,2003-08-24,"Miami, FL",United States,Incident,Minor,,Boeing,757223,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,169.0,VMC,Taxi,Probable Cause,2003,Boeing-757223,169.0,0.0,0.0,100.0,Miami,FL,South
1014,55630,Accident,2003-10-04,"BOSTON, MA",United States,Non-Fatal,Substantial,Airplane,Boeing,737,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,76.0,VMC,Standing,Probable Cause,2003,Boeing-737,76.0,0.0,0.0,100.0,Boston,MA,Northeast
1015,55646,Accident,2003-10-07,"SAN FRANCISCO, CA",United States,Non-Fatal,Substantial,,Boeing,777281,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,450.0,VMC,Taxi,Probable Cause,2003,Boeing-777281,450.0,0.0,0.0,100.0,San Francisco,CA,West
1016,55647,Accident,2003-10-07,"SAN FRANCISCO, CA",United States,Non-Fatal,Substantial,,Boeing,77722B,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,450.0,VMC,Taxi,Probable Cause,2003,Boeing-77722B,450.0,0.0,0.0,100.0,San Francisco,CA,West
1017,55795,Accident,2003-11-01,"Denver, CO",United States,Non-Fatal,,,Boeing,737500,No,2.0,Turbo Fan,SCHD,0.0,1.0,1.0,95.0,VMC,Descent,Probable Cause,2003,Boeing-737500,97.0,0.0,1.0309278350515465,98.96907216494844,Denver,CO,West
1018,55850,Accident,2003-11-12,"MINNEAPOLIS, MN",United States,Non-Fatal,Substantial,,Saab_Scania,Saab 340B,No,2.0,Turbo Prop,SCHD,0.0,0.0,0.0,25.0,VMC,Approach,Probable Cause,2003,Saab_Scania-Saab 340B,25.0,0.0,0.0,100.0,Minneapolis,MN,Midwest
1019,55859,Accident,2003-11-14,"SAN FRANCISCO, CA",United States,Non-Fatal,Substantial,,Boeing,747422,No,4.0,Turbo Fan,SCHD,0.0,0.0,0.0,356.0,VMC,Takeoff,Probable Cause,2003,Boeing-747422,356.0,0.0,0.0,100.0,San Francisco,CA,West
1020,55923,Incident,2003-11-29,"Denver, CO",United States,Incident,,,Boeing,7373M8,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,135.0,VMC,Approach,Probable Cause,2003,Boeing-7373M8,135.0,0.0,0.0,100.0,Denver,CO,West
1021,56124,Incident,2004-01-17,"Rapid City, SD",United States,Incident,Minor,,Bombardier,Cl6002B19,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,35.0,IMC,Landing,Probable Cause,2004,Bombardier-Cl6002B19,35.0,0.0,0.0,100.0,Rapid City,SD,Midwest
1022,56173,Accident,2004-02-01,"PITTSBURGH, PA",United States,Non-Fatal,Substantial,,Saab_Scania,340A,No,2.0,Turbo Prop,SCHD,0.0,0.0,0.0,22.0,VMC,Standing,Probable Cause,2004,Saab_Scania-340A,22.0,0.0,0.0,100.0,Pittsburgh,PA,Northeast
1023,56252,Incident,2004-02-19,"Miami, FL",United States,Incident,,,Boeing,767300 Er,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,290.0,VMC,Landing,Probable Cause,2004,Boeing-767300 Er,290.0,0.0,0.0,100.0,Miami,FL,South
1024,56271,Accident,2004-02-24,"ROMULUS, MI",United States,Non-Fatal,Substantial,,Saab_Scania,Saab 340B,No,2.0,Turbo Prop,SCHD,0.0,0.0,0.0,32.0,VMC,Taxi,Probable Cause,2004,Saab_Scania-Saab 340B,32.0,0.0,0.0,100.0,Romulus,MI,Midwest
1025,56272,Incident,2004-02-24,"Seattle, WA",United States,Incident,,,Boeing,737300,No,,Turbo Fan,SCHD,0.0,0.0,0.0,94.0,VMC,Approach,Probable Cause,2004,Boeing-737300,94.0,0.0,0.0,100.0,Seattle,WA,West
1026,56301,Accident,2004-03-01,"Janesville, WI",United States,Non-Fatal,,,Boeing,757200,No,2.0,Turbo Fan,SCHD,0.0,1.0,0.0,175.0,VMC,Descent,Probable Cause,2004,Boeing-757200,176.0,0.0,0.5681818181818182,99.43181818181816,Janesville,WI,Midwest
1027,56312,Incident,2004-03-05,"Atlanta, GA",United States,Incident,,,Boeing,717200,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,118.0,VMC,Takeoff,Probable Cause,2004,Boeing-717200,118.0,0.0,0.0,100.0,Atlanta,GA,South
1028,56483,Accident,2004-04-10,"St. Louis, MO",United States,Non-Fatal,,,Boeing,737300,No,2.0,Turbo Fan,SCHD,0.0,1.0,0.0,108.0,IMC,Cruise,Probable Cause,2004,Boeing-737300,109.0,0.0,0.9174311926605504,99.08256880733946,St. Louis,MO,Midwest
1029,56498,Accident,2004-04-14,"Beach Haven, NJ",United States,Non-Fatal,,,Boeing,737700,No,2.0,Turbo Fan,SCHD,0.0,1.0,0.0,121.0,IMC,Cruise,Probable Cause,2004,Boeing-737700,122.0,0.0,0.819672131147541,99.18032786885244,Beach Haven,NJ,Northeast
1030,56767,Accident,2004-05-31,"Mesa, AZ",United States,Fatal(2),Destroyed,,Boeing,B75N1,No,1.0,Reciprocating,,2.0,0.0,0.0,0.0,VMC,Maneuvering,Probable Cause,2004,Boeing-B75N1,2.0,100.0,0.0,0.0,Mesa,AZ,West
1031,56769,Incident,2004-05-31,"Anchorage, AK",United States,Incident,,,Boeing,757251,No,2.0,Turbo Fan,SCHD,0.0,0.0,1.0,187.0,VMC,Standing,Probable Cause,2004,Boeing-757251,188.0,0.0,0.0,100.0,Anchorage,AK,West
1032,56792,Accident,2004-06-04,"Liberal, KS",United States,Non-Fatal,,,Boeing,7377H4,No,2.0,Turbo Fan,SCHD,0.0,1.0,0.0,135.0,VMC,Cruise,Probable Cause,2004,Boeing-7377H4,136.0,0.0,0.7352941176470588,99.26470588235294,Liberal,KS,Midwest
1033,57037,Accident,2004-07-11,"AUBURN, CA",United States,Non-Fatal,Substantial,Airplane,Boeing,A 75N1,No,1.0,Reciprocating,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,2004,Boeing-A 75N1,2.0,0.0,0.0,100.0,Auburn,CA,West
1034,57110,Accident,2004-07-21,"Snow Hill, VA",United States,Non-Fatal,,,Bombardier,Cl600,No,2.0,Turbo Fan,SCHD,0.0,1.0,0.0,4.0,VMC,Maneuvering,Probable Cause,2004,Bombardier-Cl600,5.0,0.0,20.0,80.0,Snow Hill,VA,South
1035,57144,Accident,2004-07-25,"Miami, FL",United States,Non-Fatal,,Airplane,Boeing,777,No,2.0,Turbo Fan,SCHD,0.0,1.0,0.0,216.0,VMC,Cruise,Probable Cause,2004,Boeing-777,217.0,0.0,0.4608294930875576,99.53917050691244,Miami,FL,South
1036,57173,Accident,2004-07-31,"BAY CITY, TX",United States,Non-Fatal,Substantial,Airplane,Boeing,A75N1,No,1.0,Reciprocating,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,2004,Boeing-A75N1,1.0,0.0,0.0,100.0,Bay City,TX,South
1037,57236,Incident,2004-08-07,"Denver, CO",United States,Incident,Minor,,Boeing,737500,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,113.0,VMC,Takeoff,Probable Cause,2004,Boeing-737500,113.0,0.0,0.0,100.0,Denver,CO,West
1038,57261,Incident,2004-08-11,"Houston, TX",United States,Incident,Minor,,Boeing,B777,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,129.0,VMC,Takeoff,Probable Cause,2004,Boeing-B777,129.0,0.0,0.0,100.0,Houston,TX,South
1039,57318,Incident,2004-08-19,"Los Angeles, CA",United States,Incident,,,Boeing,7377H4,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,142.0,VMC,Standing,Probable Cause,2004,Boeing-7377H4,142.0,0.0,0.0,100.0,Los Angeles,CA,West
